,STORE_NUMBER,SKU_NUMBER,PART_TYPE,PLATFORM_CLUSTER_NAME,APPLICATION_COUNT,POP_EST_CY,POP_DENSITY_CY,PCT_WHITE,AGE,PCT_COLLEGE,PCT_BLUE_COLLAR,MEDIAN_HOUSEHOLD_INCOME,ESTABLISHMENTS,SKU_EXISTENCE_PY,SKU_STORE_PDQ_PY,TOTAL_VIO_PY,LOST_QTY_PY,AVG_CLUSTER_UNIT_SALES_PY,AVG_CLUSTER_LOST_SALES_PY,ROAD_QUALITY_INDEX,VIO_COMPARED_TO_CLUSTER_PY,ADJUSTED_AVG_CLUSTER_SALES_PY,QTY_SOLD_PPY,QTY_SOLD_PY,AVG_CLUSTER_TOTAL_SALES_PY,SALES_SIGNAL_PY,ADJUSTED_LIFECYCLE_PY,PCT_OF_LIFECYCLE_REMAINING,LIFECYCLE_PRE_PEAK_POST,ADJ_AVG_CLUSTER_LOST_SALES_PY,ADJ_AVG_CLUSTER_TOTAL_SALES_PY,py_unit_sales,ppy_unit_sales,py_gross_sales,ppy_gross_sales,py_sales_cost,ppy_sales_cost,PROJECTED_GROWTH_PCT_PY,OTHER_UNIT_PLS_LOST_SALES_PPY,OTHER_UNIT_PLS_LOST_SALES_PY,MPOG_ID,py_qty_sold_transfer,py_qty_sold_on_hand,ppy_qty_sold_transfer,ppy_qty_sold_on_hand,qty_sold_py_diy,qty_sold_py_difm,qty_sold_ppy_diy,qty_sold_ppy_difm
822,5388,1736,0,42.0,0,11089.29,0.0046429999999999996,0.05,32.86,0.07,0.27,46441.61,380.27,0,0,0.0,0,0.0,0.0,10.1,0.5839819420510906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,5389,1515,0,1.0,44,6310.27,0.009181,0.13,36.28,0.15,0.15,41803.78,207.49,11,11,13.51722575,0,0.83,0.03,49.4,0.7696176057144535,0.6387826127429963,0.0,0.0,0.86,0.0,0.0,0.9947586864825856,3,0.0230885281714336,0.66187114091443,5236.0,143.0,0.0,0.0,0.0,0.0,2.657459677419354,325.0,3328.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,5396,156,0,54.0,42,6172.22,0.002598,0.01,37.5,0.12,0.22,53783.93,126.88,11,11,7.420388000000001,0,0.38,0.0,80.9,1.0632995934885523,0.4040538455256499,0.0,0.0,0.38,0.0,0.79,0.550607988421805,2,0.0,0.4040538455256499,6277.0,7221.0,0.0,0.0,0.0,0.0,-0.032242540904716004,187.0,197.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,5397,1672,0,18.0,0,10252.31,0.002731,0.31,31.12,0.14,0.19,54892.58,127.87,0,0,0.0,0,0.0,0.0,12.3,1.0466846054219905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,5398,372,3,36.0,332,9430.32,0.006222999999999999,0.01,34.7,0.16,0.2,47584.7,178.86,11,11,32.3000775,0,0.23,0.0,40.1,0.8552433708786459,0.1967059753020885,0.0,0.0,0.23,0.0,2.37,0.3221861718086651,1,0.0,0.1967059753020885,4380.0,915.0,0.0,0.0,0.0,0.0,0.1871013465627214,956.0,2938.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,5398,1691,0,36.0,0,9430.32,0.006222999999999999,0.01,34.7,0.16,0.2,47584.7,178.86,0,0,0.0,0,0.0,0.0,40.1,0.8552433708786459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,5400,1545,3,67.0,18,10837.59,0.003867,0.13,33.97,0.14,0.19,46326.07,199.23,11,11,5.056957,0,0.02,0.0,44.3,0.6989670511719751,0.0139793410234395,0.0,0.0,0.02,0.0,0.0,0.9600335809403062,2,0.0,0.0139793410234395,451.0,0.0,0.0,0.0,0.0,0.0,2.9472361809045227,0.0,278.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,5400,1650,0,67.0,0,10837.59,0.003867,0.13,33.97,0.14,0.19,46326.07,199.23,0,0,0.0,0,0.0,0.0,44.3,0.6989670511719751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,5401,1722,0,60.0,0,12966.38,0.001963,0.13,29.14,0.09,0.24,53123.73,379.56,0,0,0.0,0,0.0,0.0,19.3,0.9383557523010092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,5401,1931,0,60.0,57,12966.38,0.001963,0.13,29.14,0.09,0.24,53123.73,379.56,11,11,126.04941200000002,0,0.19,0.0,19.3,0.9383557523010092,0.1782875929371917,0.0,0.0,0.19,0.0,0.68,0.550607988421805,2,0.0,0.1782875929371917,1021.0,1188.0,0.0,0.0,0.0,0.0,-0.0576735092864125,56.0,40.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,5402,164,3,60.0,332,8357.53,0.001358,0.33,30.69,0.14,0.13,53888.41,308.43,11,11,60.463441,0,0.63,0.0,12.3,1.1294102209561356,0.7115284392023654,0.0,0.0,0.63,0.0,2.37,0.3221861718086651,1,0.0,0.7115284392023654,2005.0,4147.0,0.0,0.0,0.0,0.0,-0.48681640625,930.0,1034.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,5402,1703,0,60.0,0,8357.53,0.001358,0.33,30.69,0.14,0.13,53888.41,308.43,0,0,0.0,0,0.0,0.0,12.3,1.1294102209561356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,5404,237,3,36.0,247,16564.36,0.004549,0.18,33.56,0.17,0.19,46829.59,306.44,11,11,46.4159365,0,0.63,0.0,40.1,0.868022185634158,0.5468539769495195,0.0,0.0,0.63,0.0,1.29,0.4864012731113012,2,0.0,0.5468539769495195,5641.0,6060.0,0.0,0.0,0.0,0.0,-0.0586666666666666,759.0,789.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,5408,1617,3,85.0,0,12003.01,0.011881999999999998,0.01,36.31,0.11,0.21,49977.24,333.47,6,0,91.93552775000002,0,0.0,0.0,28.3,1.2214822060952857,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,5412,27,0,82.0,192,26062.89,0.001434,0.05,34.64,0.11,0.19,69881.8,856.32,11,11,94.201252,0,0.13,0.0,150.1,0.9879960532377268,0.1284394869209044,0.0,0.0,0.13,0.0,4.42,0.1200470684801498,1,0.0,0.1284394869209044,278.0,330.0,0.0,0.0,0.0,0.0,-0.1021897810218978,17.0,11.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,5413,327,0,28.0,32,8789.05,0.001564,0.15,34.58,0.18,0.18,52380.82,326.4,11,11,12.40907025,0,0.0,0.0,126.7,0.9813822129025472,0.0,0.0,0.0,0.0,0.0,0.13,0.7024336801563096,2,0.0,0.0,855.0,919.0,0.0,0.0,0.0,0.0,-0.213704994192799,18.0,21.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,5413,1305,3,28.0,627,8789.05,0.001564,0.15,34.58,0.18,0.18,52380.82,326.4,11,11,123.28673525,0,1.25,0.0,126.7,0.9813822129025472,1.2267277661281841,0.0,0.0,1.25,0.0,2.95,0.2840709279822708,1,0.0,1.2267277661281841,6333.0,2671.0,0.0,0.0,0.0,0.0,-0.1877273446148979,10.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,5430,1297,3,18.0,32,14847.68,0.005224,0.24,33.37,0.16,0.19,48313.16,362.45,11,11,61.20838100000001,0,0.05,0.0,176.2,0.8423774480319917,0.0421188724015995,0.0,0.0,0.05,0.0,4.09,0.1442605798091209,1,0.0,0.0421188724015995,484.0,105.0,0.0,0.0,0.0,0.0,0.0147679324894514,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,5438,1498,0,3.0,33,8753.95,0.002786,0.15,37.3,0.12,0.17,51841.34,212.46,11,11,82.1001065,0,0.03,0.0,80.9,0.8677280372025561,0.0260318411160766,0.0,0.0,0.03,0.0,0.0,0.9305409422279048,2,0.0,0.0260318411160766,443.0,1147.0,0.0,0.0,0.0,0.0,-0.7782426778242678,2434.0,2572.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,5440,1663,0,90.0,0,14411.51,0.003237,0.14,33.41,0.13,0.21,45823.0,354.03,0,0,0.0,0,0.0,0.0,44.3,0.9887583473971469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,5450,1699,0,64.0,0,12548.88,0.005524,0.32,32.55,0.14,0.2,47783.99,253.24,0,0,0.0,0,0.0,0.0,176.2,1.370199162833803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,5469,1720,0,2.0,0,13393.41,0.002093,0.01,28.85,0.11,0.22,43852.57,239.17,0,0,0.0,0,0.0,0.0,38.5,1.3405866660344872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,5479,1743,5,62.0,0,265.47,0.001568,0.21,31.98,0.14,0.17,44407.45,14.61,0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,5482,896,0,99.0,0,34377.18,0.002426,0.39,32.03,0.13,0.14,55252.89,575.5,11,11,34.76281974999999,0,0.0,0.0,123.6,1.4753877167891667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,5482,1662,0,99.0,0,34377.18,0.002426,0.39,32.03,0.13,0.14,55252.89,575.5,0,0,0.0,0,0.0,0.0,123.6,1.4753877167891667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,5483,1503,3,31.0,569,10753.67,0.015059999999999999,0.01,37.87,0.13,0.17,48764.93,390.63,11,11,114.34971499999999,0,0.0,0.0,112.0,0.9670500823152242,0.0,0.0,0.0,0.0,0.0,0.54,0.8952113690687983,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,5483,1666,0,31.0,0,10753.67,0.015059999999999999,0.01,37.87,0.13,0.17,48764.93,390.63,0,0,0.0,0,0.0,0.0,112.0,0.9670500823152242,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,5484,1562,0,99.0,27,25612.19,0.0023989999999999997,0.67,31.66,0.13,0.19,50990.45,1024.28,11,11,22.20658225,0,0.15,0.0,95.4,1.5888440017309051,0.2383266002596357,0.0,0.0,0.15,0.0,0.0,0.9721508203934476,3,0.0,0.2383266002596357,1248.0,0.0,0.0,0.0,0.0,0.0,3.1700367647058822,0.0,575.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,5484,1699,0,99.0,0,25612.19,0.0023989999999999997,0.67,31.66,0.13,0.19,50990.45,1024.28,0,0,0.0,0,0.0,0.0,95.4,1.5888440017309051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,5514,854,0,71.0,0,17740.62,0.002183,0.07,31.58,0.14,0.2,48657.17,358.91,11,11,38.20575775,0,0.0,0.0,154.0,1.2052912114378995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,5514,1672,0,71.0,0,17740.62,0.002183,0.07,31.58,0.14,0.2,48657.17,358.91,0,0,0.0,0,0.0,0.0,154.0,1.2052912114378995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,5514,1755,5,71.0,0,17740.62,0.002183,0.07,31.58,0.14,0.2,48657.17,358.91,0,0,24.34277725,0,0.0,0.0,154.0,1.2052912114378995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,5517,1646,0,72.0,0,7453.5,0.002716,0.03,35.7,0.19,0.18,56326.64,164.19,0,0,0.0,0,0.0,0.0,126.7,0.6108795546522678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,5517,1682,0,72.0,0,7453.5,0.002716,0.03,35.7,0.19,0.18,56326.64,164.19,0,0,0.0,0,0.0,0.0,126.7,0.6108795546522678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,5520,1724,0,25.0,0,12176.47,0.007474,0.47,34.35,0.11,0.19,44080.76,216.3,0,0,0.0,0,0.0,0.0,50.6,1.6154374374968419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,5521,1650,0,36.0,0,13171.7,0.008683,0.03,34.82,0.13,0.19,47557.69,261.86,0,0,0.0,0,0.0,0.0,40.1,0.9402350480345024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,5521,1729,0,36.0,0,13171.7,0.008683,0.03,34.82,0.13,0.19,47557.69,261.86,0,0,0.0,0,0.0,0.0,40.1,0.9402350480345024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,5529,293,3,56.0,43,18243.73,0.0013039999999999998,0.13,34.48,0.12,0.18,61754.32,524.65,11,11,0.0,0,0.19,0.0,302.4,1.0,0.19,0.0,0.0,0.19,0.0,2.08,0.4234182831246212,1,0.0,0.0,2057.0,1959.0,0.0,0.0,0.0,0.0,-0.010752688172043001,35.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,5530,892,0,92.0,0,13498.64,0.0073560000000000006,0.38,35.51,0.1,0.21,44208.83,334.16,11,11,20.20194125,0,0.0,0.0,44.3,0.5874240547930073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,57.0,11.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,5530,1676,0,92.0,0,13498.64,0.0073560000000000006,0.38,35.51,0.1,0.21,44208.83,334.16,0,0,0.0,0,0.0,0.0,44.3,0.5874240547930073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,5539,1705,0,38.0,0,11028.12,0.047323000000000004,0.0,34.31,0.13,0.21,47964.07,532.21,0,0,0.0,0,0.0,0.0,64.4,0.8569400207486968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,5539,1778,5,38.0,0,11028.12,0.047323000000000004,0.0,34.31,0.13,0.21,47964.07,532.21,0,0,11.325494,0,0.0,0.0,64.4,0.8569400207486968,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,5545,373,3,99.0,178,19532.61,0.0033640000000000002,0.43,33.33,0.11,0.19,47153.39,468.3,11,11,50.10417,0,0.75,0.0,46.2,1.3561277183812974,1.017095788785973,0.0,0.0,0.75,0.0,1.33,0.4864012731113012,2,0.0,1.017095788785973,6634.0,4957.0,0.0,0.0,0.0,0.0,0.0593893129770992,2078.0,3197.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,5545,1658,0,99.0,0,19532.61,0.0033640000000000002,0.43,33.33,0.11,0.19,47153.39,468.3,0,0,0.0,0,0.0,0.0,46.2,1.3561277183812974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,5548,238,3,38.0,67,6801.48,0.013106999999999999,0.01,34.65,0.13,0.22,52177.49,187.62,11,11,20.48237925,0,0.13,0.0,182.0,1.1634274295727811,0.1512455658444615,0.0,0.0,0.13,0.0,1.31,0.4864012731113012,2,0.0,0.1512455658444615,1722.0,1930.0,0.0,0.0,0.0,0.0,-0.3873925501432664,79.0,65.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,5548,1060,3,38.0,578,6801.48,0.013106999999999999,0.01,34.65,0.13,0.22,52177.49,187.62,11,11,90.33190225,0,2.04,0.0,182.0,1.1634274295727811,2.3733919563284736,0.0,0.0,2.04,0.0,2.82,0.2840709279822708,1,0.0,2.3733919563284736,48363.0,51093.0,0.0,0.0,0.0,0.0,-0.0400225244014348,23758.0,24603.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,5551,188,0,65.0,172,8872.63,0.0073739999999999995,0.51,32.43,0.14,0.19,42455.18,179.19,11,11,64.9678765,0,0.2,0.0,315.4,0.6809880082785892,0.1361976016557178,0.0,0.0,0.2,0.0,0.5,0.6487178007348839,2,0.0,0.1361976016557178,1312.0,1225.0,0.0,0.0,0.0,0.0,0.0234138972809667,28.0,41.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,5551,1664,0,65.0,0,8872.63,0.0073739999999999995,0.51,32.43,0.14,0.19,42455.18,179.19,0,0,0.0,0,0.0,0.0,315.4,0.6809880082785892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,5562,144,0,2.0,61,15129.7,0.006861,0.12,30.86,0.14,0.17,50000.4,435.5,11,11,25.03735825,0,0.47,0.0,10.3,1.0075363274163711,0.4735420738856945,0.0,0.0,0.47,0.0,0.54,0.5100954046818882,1,0.0,0.4735420738856945,937.0,923.0,0.0,0.0,0.0,0.0,-0.0545454545454545,63.0,64.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,5562,1815,0,2.0,79,15129.7,0.006861,0.12,30.86,0.14,0.17,50000.4,435.5,11,11,67.6616915,0,0.66,0.0,10.3,1.0075363274163711,0.6649739760948051,0.0,0.0,0.66,0.0,0.67,0.3724775670005658,2,0.0,0.6649739760948051,10466.0,19493.0,0.0,0.0,0.0,0.0,-0.1473484848484848,370.0,213.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,5569,1108,3,20.0,635,6899.4,0.003963,0.02,35.29,0.12,0.13,57526.66,163.45,11,11,132.70084075,0,2.16,0.0,219.6,0.9515105284726229,2.055262741500865,0.0,0.0,2.16,0.0,0.0,0.8952113690687983,2,0.0,2.055262741500865,15024.0,4920.0,0.0,0.0,0.0,0.0,-0.0520494028230184,5101.0,13803.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,5569,1652,0,20.0,0,6899.4,0.003963,0.02,35.29,0.12,0.13,57526.66,163.45,0,0,0.0,0,0.0,0.0,219.6,0.9515105284726229,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,5578,1674,0,38.0,0,10155.89,0.069531,0.01,35.32,0.14,0.22,49571.51,459.9,0,0,0.0,0,0.0,0.0,18.2,0.8657118639844167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,5579,1699,0,35.0,0,8848.12,0.0027140000000000003,0.06,36.64,0.13,0.19,61769.52,270.37,0,0,0.0,0,0.0,0.0,110.5,0.7702784985158799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,5584,837,0,87.0,25,12953.33,0.001419,0.24,30.76,0.13,0.18,56393.37,643.01,11,11,11.037803500000004,0,0.48,0.0,12.3,1.0548108093599131,0.5063091884927583,0.0,0.0,0.48,0.0,0.13,0.7024336801563096,2,0.0,0.5063091884927583,1448.0,913.0,0.0,0.0,0.0,0.0,0.0521195274496177,297.0,578.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,5584,1645,0,87.0,0,12953.33,0.001419,0.24,30.76,0.13,0.18,56393.37,643.01,0,0,0.0,0,0.0,0.0,12.3,1.0548108093599131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,5584,1718,0,87.0,0,12953.33,0.001419,0.24,30.76,0.13,0.18,56393.37,643.01,0,0,0.0,0,0.0,0.0,12.3,1.0548108093599131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,5590,135,0,18.0,354,14934.17,0.0045,0.19,32.96,0.14,0.14,48487.83,636.44,11,11,78.10834399999997,0,0.19,0.0,50.6,0.95255523881016,0.1809854953739303,0.0,0.0,0.19,0.0,5.61,0.1012847889687504,1,0.0,0.1809854953739303,793.0,1071.0,0.0,0.0,0.0,0.0,0.2054263565891473,132.0,117.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,5590,1654,0,18.0,0,14934.17,0.0045,0.19,32.96,0.14,0.14,48487.83,636.44,0,0,0.0,0,0.0,0.0,50.6,0.95255523881016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,5593,1713,0,85.0,0,12135.3,0.013175999999999998,0.01,36.06,0.11,0.18,44038.72,267.67,0,0,0.0,0,0.0,0.0,119.3,0.6307392736386354,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,5599,1683,0,78.0,0,8455.41,0.007923999999999999,0.03,31.65,0.15,0.14,59122.67,359.69,0,0,0.0,0,0.0,0.0,207.8,0.9769412612090328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,5599,1716,0,78.0,0,8455.41,0.007923999999999999,0.03,31.65,0.15,0.14,59122.67,359.69,0,0,0.0,0,0.0,0.0,207.8,0.9769412612090328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,5600,1495,0,67.0,65,10994.11,0.004265,0.15,33.91,0.13,0.21,44390.38,214.44,11,11,32.631769750000004,0,0.0,0.0,38.8,0.9055402876911196,0.0,0.0,0.0,0.0,0.0,0.0,0.9721508203934476,2,0.0,0.0,264.0,903.0,0.0,0.0,0.0,0.0,-0.8695652173913043,101.0,20.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,5600,1672,0,67.0,0,10994.11,0.004265,0.15,33.91,0.13,0.21,44390.38,214.44,0,0,0.0,0,0.0,0.0,38.8,0.9055402876911196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,5601,677,0,27.0,72,12804.7,0.0034490000000000002,0.07,31.89,0.15,0.18,49524.55,339.39,11,11,3.8178157500000007,0,0.33,0.0,79.9,0.8822843720122853,0.2911538427640541,0.0,0.0,0.33,0.0,0.68,0.550607988421805,2,0.0,0.2911538427640541,1234.0,1336.0,0.0,0.0,0.0,0.0,0.0244100895036615,813.0,597.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,5603,238,3,51.0,67,10293.03,0.053059,0.02,34.22,0.15,0.27,48201.45,325.57,11,11,31.43972275,0,0.15,0.01,286.8,0.7613614280116346,0.1142042142017451,0.0,0.0,0.16,0.0,1.31,0.4864012731113012,2,0.0076136142801163,0.1218178284818615,1722.0,1930.0,0.0,0.0,0.0,0.0,-0.3873925501432664,79.0,65.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
